"","x"
"406",0.00121493358165026
"407",0.00066694337874651
"408",0.000480702146887779
"409",0.00218793284147978
"410",8.29808413982391e-05
"411",0.000140117481350899
"412",0.000679236836731434
"413",0.0006871297955513
"414",0.000303518027067184
"415",5.08502125740051e-05
"416",0.00059537123888731
"417",0.0055552925914526
"418",0.00139260664582253
"419",0.00060319434851408
"420",0.00266951974481344
"421",0.000250036828219891
"422",0.000243866816163063
"423",0.000465079210698605
"424",0.000376789830625057
"425",0.000116229057312012
"426",0.00096659641712904
"427",0.000208779238164425
"428",0.00323161948472261
"429",0.00035562552511692
"430",0.000279652886092663
"431",0.000311690382659435
"432",0.000199349597096443
"433",0.000779028050601482
"434",0.00189831480383873
"435",0.000995374284684658
"436",0.000465544871985912
"437",0.000588339753448963
"438",0.00291641335934401
"439",0.00219298526644707
"440",0.00030959490686655
"441",0.000723986886441708
"442",0.000217277556657791
"443",0.00146785750985146
"444",0.000117323361337185
"445",0.00747109297662973
"446",0.00117216259241104
"447",4.94066625833511e-05
"448",0.000513205304741859
"449",0.000478420406579971
"450",0.000364752486348152
"451",0.00245107803493738
"452",0.00093504786491394
"453",0.000883825123310089
"454",0.00227121636271477
"455",0.000158254988491535
"456",0.000805780291557312
"457",0.000172946602106094
"458",0.00153104774653912
"459",0.00315415672957897
"460",0.00104298815131187
"461",0.0027896836400032
"462",0.000370712950825691
"463",8.43312591314316e-05
"464",0.000131875276565552
"465",0.000610295683145523
"466",0.00483770854771137
"467",0.00202942173928022
"468",0.000697420910000801
"469",0.00155323650687933
"470",0.00010139774531126
"471",0.000569876283407211
"472",0.00121782068163157
"473",0.000695651397109032
"474",0.00036673154681921
"475",0.00182122457772493
"476",0.0010940246284008
"477",4.50294464826584e-05
"478",0.000683614052832127
"479",0.000983802601695061
"480",0.000753742642700672
"481",0.000384030863642693
"482",0.000802893191576004
"483",0.000221887603402138
"484",0.000454345718026161
"485",0.000469223596155643
"486",0.000107777304947376
"487",0.00111693516373634
"488",0.00224534887820482
"489",0.000727409496903419
"490",0.000555790029466152
"491",0.00148012768477201
"492",7.28759914636612e-06
"493",0.000204541720449924
"494",0.00150834675878286
"495",0.00110233668237925
"496",0.000405521132051945
"497",0.00169067643582821
"498",0.00141407363116741
"499",0.000901846215128899
"500",0.00161121133714914
"501",0.000876374542713165
"502",0.000923359766602516
"503",0.00155484303832054
"504",1.67172402143478e-05
"505",0.000320118851959705
"506",0.00245505943894386
"507",0.00130380503833294
"508",0.00299424864351749
"509",0.000527128577232361
"510",0.000712322071194649
"511",0.00168750993907452
"512",0.00122252386063337
"513",0.00185586977750063
"514",0.00229866709560156
"515",0.00260777305811644
"516",0.000738585367798805
"517",0.000589131377637386
"518",0.00134778674691916
"519",0.000143586657941341
"520",0.000690366141498089
"521",0.00191349536180496
"522",0.00162902288138866
"523",0.00116489827632904
"524",0.000667641870677471
"525",9.45990905165672e-05
"526",0.000523799099028111
"527",0.00222623348236084
"528",0.000603683292865753
"529",0.00160015188157558
"530",0.000576418824493885
"531",0.000528246164321899
"532",0.000779330730438232
"533",0.00217107590287924
"534",5.74393197894096e-05
"535",0.000226264819502831
"536",0.00223976094275713
"537",0.00141055788844824
"538",0.000619003549218178
"539",0.00331385526806116
"540",0.000183307565748692
"541",0.00107439700514078
"542",0.004376913420856
"543",0.000130408443510532
"544",0.000485032796859741
"545",0.00107383821159601
"546",0.000173691660165787
"547",0.000519515015184879
"548",0.00179228372871876
"549",0.00073316041380167
"550",0.000652880407869816
"551",0.000788155011832714
"552",0.00127865932881832
"553",0.000593299046158791
"554",0.00126780942082405
"555",0.00135209411382675
"556",6.77537173032761e-05
"557",0.00158052425831556
"558",0.000404496677219868
"559",0.000468059442937374
"560",4.21423465013504e-05
"561",0.000250851735472679
"562",0.000846711918711662
"563",0.00104496721178293
"564",0.00118839088827372
"565",0.000763218849897385
"566",0.000120420008897781
"567",0.0020911917090416
"568",0.00181971117854118
"569",0.000150152482092381
"570",0.000377651304006577
"571",0.000406871549785137
"572",0.00063539482653141
"573",0.000394554808735847
"574",0.000485638156533241
"575",4.24915924668312e-05
"576",8.56583938002586e-05
"577",0.000121677294373512
"578",0.00360994599759579
"579",0.00071150716394186
"580",0.000521237961947918
"581",3.45055013895035e-05
"582",0.000171293504536152
"583",0.00018139835447073
"584",0.000655441544950008
"585",0.0012989854440093
"586",0.00192916486412287
"587",0.000107078813016415
"588",0.000436138361692429
"589",0.00170746352523565
"590",0.000484706833958626
"591",0.0012135598808527
"592",0.000620586797595024
"593",0.000654836185276508
"594",0.000122864730656147
"595",0.00295399222522974
"596",0.00492699909955263
"597",2.15135514736176e-05
"598",0.000569992698729038
"599",0.000171037390828133
"600",0.000533321872353554
"601",0.000462355092167854
"602",0.00215373001992702
"603",0.00247678253799677
"604",0.00144981313496828
"605",0.000306684523820877
"606",0.00354941003024578
"607",0.000204890966415405
"608",0.000435742549598217
"609",6.84522092342377e-05
"610",0.000942242331802845
"611",0.00243380200117826
"612",0.000891112722456455
"613",0.000166846439242363
"614",0.00383409205824137
"615",0.000191899016499519
"616",5.02914190292358e-06
"617",4.94066625833511e-05
"618",0.00296304933726788
"619",1.39698386192322e-07
"620",0.000305706635117531
"621",0.000682566314935684
"622",0.00121330376714468
"623",0.00106904190033674
"624",3.01050022244453e-05
"625",0.00130180269479752
"626",0.00287995208054781
"627",0.00118475873023272
"628",0.00142236240208149
"629",5.79748302698135e-06
"630",0.000399630516767502
"631",0.000270293094217777
"632",0.00109490938484669
"633",0.00086943618953228
"634",0.000485125929117203
"635",6.16535544395447e-05
"636",0.00155600719153881
"637",0.0039469450712204
"638",0.000133411958813667
"639",0.000147265382111073
"640",1.66241079568863e-05
"641",0.000393739901483059
"642",0.000212923623621464
"643",0.00178129412233829
"644",0.000588106922805309
"645",0.00143388751894236
"646",0.00210872385650873
"647",0.000692787580192089
"648",0.000290502794086933
"649",0.000284519046545029
"650",0.000488711521029472
"651",0.0015724916011095
"652",0.00157926697283983
"653",0.000209151767194271
"654",0.000371504575014114
"655",0.000165472738444805
"656",0.00167796388268471
"657",0.00121437478810549
"658",0.00114529393613338
"659",0.000558840110898018
"660",0.000459421426057816
"661",0.00574430450797081
"662",0.000597233884036541
"663",0.0054825097322464
"664",0.000192481093108654
"665",0.000564451329410076
"666",0.00233899336308241
"667",0.000587920658290386
"668",0.000842171721160412
"669",0.000912300311028957
"670",0.000245682895183563
"671",0.000244122929871082
"672",2.59838998317719e-05
"673",0.00136557500809431
"674",0.000603240914642811
"675",0.000610621646046638
"676",0.000505871139466763
"677",0.000350456684827805
"678",0.0023324741050601
"679",0.00136389862746
"680",0.00109113752841949
"681",0.000169500708580017
"682",0.000372319482266903
"683",0.000915839336812496
"684",0.000139442272484303
"685",9.69739630818367e-05
"686",6.93835318088531e-05
"687",0.00282973051071167
"688",0.000744033604860306
"689",3.48780304193497e-05
"690",0.00074487179517746
"691",0.000887457281351089
"692",0.000374345108866692
"693",0.000595161691308022
"694",0.000336486846208572
"695",0.00270411837846041
"696",0.00104911159723997
"697",5.62053173780441e-05
"698",0.00174243468791246
"699",0.00102412886917591
"700",0.000613415613770485
"701",0.000139093026518822
"702",0.00116233713924885
"703",0.00176210887730122
"704",0.000158161856234074
"705",0.000105425715446472
"706",0.00051597598940134
"707",0.00139821786433458
"708",0.00164620578289032
"709",0.000797375105321407
"710",0.000942079350352287
"711",1.15018337965012e-05
"712",0.000524637289345264
"713",0.000518816523253918
"714",0.000708200968801975
"715",0.00140564516186714
"716",0.00200686044991016
"717",0.00117765739560127
"718",0.00326121225953102
"719",0.000387872569262981
"720",0.000376906245946884
"721",0.00016186386346817
"722",0.000289804302155972
"723",0.00332214403897524
"724",0.00187687110155821
"725",0.00177458859980106
"726",0.000363471917808056
"727",0.00718492083251476
"728",0.00130836851894855
"729",0.000245217233896255
"730",0.000533112324774265
"731",0.000280630774796009
"732",0.00155502930283546
"733",0.000126170925796032
"734",0.00127018429338932
"735",0.000410666689276695
"736",0.000762613490223885
"737",9.69273969531059e-05
"738",0.00191312283277512
"739",0.0010546762496233
"740",0.00106962397694588
"741",0.00295122154057026
"742",0.00104876235127449
"743",0.000327220186591148
"744",7.37374648451805e-05
"745",0.000188872218132019
"746",0.00202967785298824
"747",3.76021489500999e-05
"748",0.000790669582784176
"749",0.0017175218090415
"750",0.000491715036332607
"751",0.0010753283277154
"752",0.000329664908349514
"753",0.000765640288591385
"754",0.00473381951451302
"755",0.000629783608019352
"756",0.000773463398218155
"757",0.00091036781668663
"758",0.000519980676472187
"759",0.000149081461131573
"760",3.28058376908302e-05
"761",0.00527009833604097
"762",0.00103658530861139
"763",0.000292249023914337
"764",0.000125356018543243
"765",0.000205566175282001
"766",6.63567334413528e-06
"767",0.00105525832623243
"768",0.00216998159885406
"769",0.000509852543473244
"770",0.00066729262471199
"771",0.00035588163882494
"772",0.000383798032999039
"773",0.00238046050071716
"774",0.00178148038685322
"775",0.00073164701461792
"776",0.00184993259608746
"777",0.000566220842301846
"778",0.00344701111316681
"779",0.000812881626188755
"780",0.0019525619265035
"781",0.00141000151221005
"782",0.000230525620281696
"783",0.000881054438650608
"784",0.000308873131871223
"785",0.00103567726910114
"786",0.00231890007853508
"787",0.00233398750424385
"788",0.000541959889233112
"789",0.000528106465935707
"790",0.000635860487818718
"791",0.00186827965080738
"792",0.000546290539205074
"793",0.00194250606000423
"794",0.000811810605227947
"795",0.000134902074933052
"796",0.000101746991276741
"797",0.000100210309028625
"798",0.000548386014997959
"799",0.000691437162458897
"800",0.00279268715530634
"801",0.000528967939317226
"802",5.33880665898323e-05
"803",0.000451412051916122
"804",0.00211608130484819
"805",0.000288081355392933
"806",0.00101150944828987
"807",0.00230749137699604
"808",0.00111027620732784
"809",0.000933976843953133
"810",0.00221342779695988
"811",0.00263999681919813
"812",0.000449363142251968
"813",0.00120215117931366
"814",7.38073140382767e-05
"815",0.00221938826143742
"816",2.32132151722908e-05
"817",0.00138166360557079
"818",0.00494527630507946
"819",7.12228938937187e-05
"820",0.000257906503975391
"821",0.000892486423254013
"822",0.00127227976918221
"823",0.000657979398965836
"824",0.000491924583911896
"825",0.000803032889962196
"826",0.0026702182367444
"827",0.000188802368938923
"828",0.00870849471539259
"829",0.00012577511370182
"830",0.000441470183432102
"831",0.00108273234218359
"832",0.00258081126958132
"833",0.000230222940444946
"834",0.00129682011902332
"835",2.36323103308678e-05
"836",0.00173065345734358
"837",0.0013281824067235
"838",0.000525242649018764
"839",0.00062151812016964
"840",0.00406219623982906
"841",0.000269338488578796
"842",6.0047022998333e-05
"843",0.000185100361704826
"844",0.00249848235398531
"845",0.00233878381550312
"846",0.00010649673640728
"847",0.000904989428818226
"848",0.00132154673337936
"849",0.00038868747651577
"850",0.000307825393974781
"851",0.00153647270053625
"852",0.000850576907396317
"853",0.000405008904635906
"854",0.000429851934313774
"855",0.00113605055958033
"856",0.000217277556657791
"857",0.0019679544493556
"858",0.00207871198654175
"859",0.000840937718749046
"860",0.000599748454988003
"861",0.00014167744666338
"862",0.0001504085958004
"863",0.000788597390055656
"864",0.000714650377631187
"865",0.000378256663680077
"866",0.000861496664583683
"867",0.00152152497321367
"868",0.000718887895345688
"869",0.000807503238320351
"870",0.00322347041219473
"871",9.97446477413177e-05
"872",0.000392831861972809
"873",0.000268174335360527
"874",0.000593834556639194
"875",0.000288663432002068
"876",0.00173493754118681
"877",0.00149661209434271
"878",0.00033422838896513
"879",0.000577187165617943
"880",0.00727800652384758
"881",0.00288861338049173
"882",0.000212644226849079
"883",0.00331366900354624
"884",0.000700587406754494
"885",0.000330479815602303
"886",0.000243354588747025
"887",0.00158851034939289
"888",0.000594253651797771
"889",0.00253214966505766
"890",0.00265331473201513
"891",0.00154699664562941
"892",0.000743754208087921
"893",0.00117518939077854
"894",0.000225217081606388
"895",0.00097684096544981
"896",0.00091425608843565
"897",0.000357651151716709
"898",0.000986363738775253
"899",0.000414717942476273
"900",7.72997736930847e-05
"901",0.00148378312587738
"902",0.00010498333722353
"903",2.26777046918869e-05
"904",0.00168161932379007
"905",0.00180092174559832
"906",0.00155074521899223
"907",0.00182718504220247
"908",7.0640817284584e-05
"909",0.000642077066004276
"910",0.000749202445149422
"911",0.00159263145178556
"912",0.000284728594124317
"913",0.000296207144856453
"914",6.3958577811718e-05
"915",0.00224211253225803
"916",0.000244937837123871
"917",0.00020819716155529
"918",0.000549806281924248
"919",0.00146594829857349
"920",0.00182848889380693
"921",0.000988016836345196
"922",0.000643613748252392
"923",0.00098375603556633
"924",0.000565312802791595
"925",0.000337604433298111
"926",0.000127172097563744
"927",0.000245985575020313
"928",0.00173184089362621
"929",6.89178705215454e-06
"930",0.000409502536058426
"931",9.82079654932022e-05
"932",0.00140389893203974
"933",0.00239145010709763
"934",0.000250269658863544
"935",0.00214884057641029
"936",0.000776955857872963
"937",0.000406359322369099
"938",0.00193906016647816
"939",1.17113813757896e-05
"940",0.0021256972104311
"941",0.00293939374387264
"942",0.000326777808368206
"943",0.00258609652519226
"944",1.67638063430786e-05
"945",0.00359362456947565
"946",0.00189882703125477
"947",0.00128345564007759
"948",0.000175414606928825
"949",0.00130643602460623
"950",0.000934582203626633
"951",0.00175854656845331
"952",0.000618863850831985
"953",0.00171421561390162
"954",0.000887666828930378
"955",0.00160881318151951
"956",0.00231233425438404
"957",2.01631337404251e-05
"958",0.000160420313477516
"959",0.00112645793706179
"960",0.00107542145997286
"961",0.0030862633138895
"962",0.000138371251523495
"963",0.000907713547348976
"964",0.00291489996016026
"965",0.000129127874970436
"966",0.000368035398423672
"967",0.000981241464614868
"968",0.000373227521777153
"969",0.000409968197345734
"970",0.00177936162799597
"971",0.00185121316462755
"972",0.00200022477656603
"973",0.000953790731728077
"974",0.000648642890155315
"975",0.000124191865324974
"976",0.000341841951012611
"977",0.00176674220710993
"978",0.00277559738606215
"979",0.000715255737304688
"980",0.00106084626168013
"981",0.00131961423903704
"982",0.000231456942856312
"983",0.00113549176603556
"984",0.000256136991083622
"985",0.000139628536999226
"986",0.000134040601551533
"987",0.000757491216063499
"988",0.000220863148570061
"989",0.000884244218468666
"990",0.00182862859219313
"991",0.00167163088917732
"992",8.06758180260658e-05
"993",6.076879799366e-05
"994",0.000692438334226608
"995",0.000293273478746414
"996",0.000250735320150852
"997",0.000453158281743526
"998",0.000132201239466667
"999",0.000396906398236752
"1000",0.000114948488771915
"1001",0.00103956554085016
"1002",0.000311434268951416
"1003",0.00260316301137209
"1004",8.50064679980278e-05
"1005",0.000996352173388004
"1006",0.000302749685943127
"1007",0.00122457277029753
"1008",0.000622146762907505
"1009",0.000492576509714127
"1010",0.000317301601171494
"1011",8.43079760670662e-05
"1012",0.00116322189569473
"1013",0.000691949389874935
"1014",0.00179230701178312
"1015",0.000909715890884399
"1016",0.0010692747309804
"1017",6.28875568509102e-05
"1018",0.00032130628824234
"1019",0.0044448534026742
"1020",0.000708852894604206
"1021",0.000554160214960575
"1022",0.00261545646935701
"1023",0.00183663796633482
"1024",0.000328314490616322
"1025",0.00109451357275248
"1026",0.000936328433454037
"1027",0.00129214022308588
"1028",0.0053993659093976
"1029",0.00146750826388597
"1030",0.000190641731023788
"1031",0.000429409556090832
"1032",0.00169056002050638
"1033",0.000272192435319729
"1034",0.00122670139933079
"1035",0.000134995207190514
"1036",0.00159405171871185
"1037",0.000303192064166069
"1038",0.000166753306984901
"1039",1.87195837497711e-05
"1040",0.000367220491170883
"1041",0.00197845511138439
"1042",0.00181496143341064
"1043",0.00114950817078352
"1044",0.000833324156701565
"1045",0.00044854823499918
"1046",8.01403075456619e-05
"1047",0.00170250423252583
"1048",0.000257859937846661
"1049",0.000635324977338314
"1050",0.000544148497283459
"1051",0.00027739442884922
"1052",0.000721006654202938
"1053",0.00256998464465141
"1054",5.98607584834099e-05
"1055",0.000328593887388706
"1056",0.00178779009729624
"1057",0.000297208316624165
"1058",0.00171195715665817
"1059",0.000752182677388191
"1060",6.33066520094872e-05
"1061",0.000723451375961304
"1062",0.00297445803880692
"1063",8.7847001850605e-05
"1064",0.000305171124637127
"1065",0.00301632098853588
"1066",0.0017648097127676
"1067",0.00471083912998438
"1068",0.00086221843957901
"1069",0.000302586704492569
"1070",0.00152976717799902
"1071",0.000520865432918072
"1072",0.000618910416960716
"1073",0.000655418261885643
"1074",0.00239412765949965
"1075",0.00147696118801832
"1076",0.000498979352414608
"1077",0.000832858495414257
"1078",0.00047802459448576
"1079",0.000850949436426163
"1080",0.00282973051071167
"1081",0.00167242251336575
"1082",0.0016016885638237
"1083",0.000336905941367149
"1084",0.000526406802237034
"1085",9.46223735809326e-05
"1086",0.00164047814905643
"1087",0.000356137752532959
"1088",0.00169877894222736
"1089",0.00143737997859716
"1090",0.00226856209337711
"1091",0.00350887421518564
"1092",0.000890344381332397
"1093",0.000163051299750805
"1094",0.000476767309010029
"1095",0.00068561639636755
"1096",0.0010201707482338
"1097",0.0032166950404644
"1098",0.00330624170601368
"1099",0.00228185672312975
"1100",0.000321865081787109
"1101",0.000285496935248375
"1102",1.00117176771164e-06
"1103",0.00063145998865366
"1104",0.000917166471481323
"1105",0.00271794851869345
"1106",0.000956817530095577
"1107",1.03609636425972e-05
"1108",0.000924407504498959
"1109",0.000636372715234756
"1110",0.000849459320306778
"1111",0.000559212639927864
"1112",0.000238604843616486
"1113",0.000137765891849995
"1114",0.000322586856782436
"1115",0.00272255856543779
"1116",0.000631995499134064
"1117",0.000159372575581074
"1118",0.000441214069724083
"1119",0.00178753398358822
"1120",0.000541657209396362
"1121",0.00190441496670246
"1122",0.000135041773319244
"1123",0.000693160109221935
"1124",0.00140743795782328
"1125",0.0026295892894268
"1126",0.00117579475045204
"1127",0.000376813113689423
"1128",0.000489200465381145
"1129",7.15721398591995e-05
"1130",0.00303371343761683
"1131",0.000847736373543739
"1132",0.000198441557586193
"1133",0.00235852785408497
"1134",0.00122657511383295
"1135",0.00163358636200428
"1136",0.000260584056377411
"1137",0.000768853351473808
